police_district_number,year_month,total_calls,no_report_count,no_report_rate,mismatch_count,mismatch_rate,downgrade_count,downgrade_rate,total_citations,total_bias,citations_per_100_calls,bias_per_100_calls
4,2021-10-01T00:00:00Z,3428,2834,82.67211201866978,178,29.96632996632997,46,7.744107744107744,NA,4,NA,0.11668611435239205
4,2021-11-01T00:00:00Z,3048,2478,81.2992125984252,183,32.10526315789474,54,9.473684210526317,NA,4,NA,0.13123359580052493
4,2021-12-01T00:00:00Z,3039,2410,79.3024021059559,194,30.842607313195547,54,8.585055643879173,NA,3,NA,0.09871668311944717
4,2022-01-01T00:00:00Z,2984,2370,79.42359249329759,189,30.781758957654727,42,6.840390879478828,NA,2,NA,0.06702412868632708
4,2022-02-01T00:00:00Z,2843,2235,78.61413999296518,176,28.947368421052634,36,5.921052631578947,11,4,0.38691523039043263,0.14069644741470277
4,2022-03-01T00:00:00Z,3151,2554,81.05363376705807,171,28.643216080402013,44,7.370184254606365,17,1,0.5395112662646779,0.031735956839098696
4,2022-04-01T00:00:00Z,2838,2315,81.57152924594784,193,36.90248565965583,68,13.001912045889103,18,2,0.6342494714587738,0.07047216349541931
4,2022-05-01T00:00:00Z,3367,2831,84.08078408078407,160,29.850746268656714,38,7.08955223880597,18,4,0.5346005346005346,0.11880011880011879
4,2022-06-01T00:00:00Z,3193,2646,82.86877544628875,168,30.712979890310788,40,7.312614259597806,16,2,0.5010961478233636,0.06263701847792046
4,2022-07-01T00:00:00Z,3082,2545,82.57624918883842,180,33.5195530726257,37,6.890130353817504,13,2,0.42180402336145356,0.06489292667099286
4,2022-08-01T00:00:00Z,3210,2577,80.28037383177569,183,28.90995260663507,41,6.477093206951026,9,2,0.2803738317757009,0.06230529595015576
4,2022-09-01T00:00:00Z,3049,2417,79.2718924237455,185,29.27215189873418,46,7.2784810126582276,27,3,0.8855362413906199,0.09839291571006888
4,2022-10-01T00:00:00Z,3250,2654,81.66153846153847,176,29.53020134228188,39,6.543624161073826,20,1,0.6153846153846154,0.03076923076923077
4,2022-11-01T00:00:00Z,2982,2375,79.64453386988598,202,33.27841845140033,43,7.0840197693574956,19,6,0.6371562709590879,0.2012072434607646
4,2022-12-01T00:00:00Z,3009,2370,78.76370887337985,204,31.92488262910798,45,7.042253521126761,17,2,0.5649717514124294,0.06646726487205051
4,2023-01-01T00:00:00Z,3033,2343,77.25024727992087,239,34.63768115942029,65,9.420289855072465,13,5,0.42861852950873724,0.16485328058028356
4,2023-02-01T00:00:00Z,2845,2234,78.52372583479789,181,29.623567921440262,39,6.382978723404255,16,16,0.562390158172232,0.562390158172232
4,2023-03-01T00:00:00Z,3455,2663,77.0767004341534,236,29.797979797979796,56,7.07070707070707,31,8,0.8972503617945007,0.23154848046309695
4,2023-04-01T00:00:00Z,3251,2566,78.92956013534297,200,29.1970802919708,63,9.197080291970803,23,3,0.7074746231928638,0.09227929867733005
4,2023-05-01T00:00:00Z,3402,2716,79.83539094650206,219,31.924198250728864,56,8.16326530612245,20,7,0.5878894767783657,0.205761316872428
4,2023-06-01T00:00:00Z,3388,2773,81.84769775678866,195,31.70731707317073,45,7.317073170731707,10,5,0.29515938606847697,0.14757969303423848
4,2023-07-01T00:00:00Z,3694,3073,83.18895506226312,188,30.273752012882447,46,7.4074074074074066,15,2,0.4060638873849486,0.05414185165132648
4,2023-08-01T00:00:00Z,3426,2893,84.4424985405721,101,18.94934333958724,24,4.50281425891182,13,2,0.37945125510799765,0.05837711617046118
4,2023-09-01T00:00:00Z,3497,3041,86.96025164426652,77,16.885964912280702,12,2.631578947368421,7,5,0.20017157563625965,0.14297969688304263
4,2023-10-01T00:00:00Z,3582,3071,85.73422668900056,86,16.829745596868882,22,4.305283757338552,9,14,0.25125628140703515,0.3908431044109436
4,2023-11-01T00:00:00Z,3340,2745,82.18562874251496,96,16.134453781512605,21,3.5294117647058822,10,17,0.29940119760479045,0.5089820359281437
4,2023-12-01T00:00:00Z,3516,2964,84.30034129692832,96,17.391304347826086,19,3.4420289855072466,9,8,0.25597269624573377,0.22753128555176336
4,2024-01-01T00:00:00Z,3370,2775,82.34421364985162,117,19.66386554621849,23,3.865546218487395,15,6,0.44510385756676557,0.17804154302670622
4,2024-02-01T00:00:00Z,3274,2648,80.87965791081247,141,22.523961661341854,33,5.271565495207668,12,14,0.3665241295051924,0.42761148442272445
4,2024-03-01T00:00:00Z,3358,2697,80.31566408576533,193,29.1981845688351,41,6.202723146747353,21,7,0.6253722453841573,0.2084574151280524
4,2024-04-01T00:00:00Z,3389,2736,80.73177928592506,226,34.60949464012251,50,7.656967840735068,17,6,0.5016228976099144,0.17704337562702863
4,2024-05-01T00:00:00Z,3541,2861,80.79638520192036,247,36.3235294117647,60,8.823529411764707,39,11,1.1013837898898615,0.31064670996893534
4,2024-06-01T00:00:00Z,3421,2863,83.68897983045893,174,31.182795698924732,44,7.885304659498208,26,6,0.7600116924875767,0.17538731365097923
4,2024-07-01T00:00:00Z,3550,2897,81.6056338028169,173,26.493108728943337,41,6.278713629402756,19,5,0.5352112676056338,0.14084507042253522
4,2024-08-01T00:00:00Z,3566,2881,80.79080201906899,183,26.71532846715328,36,5.255474452554744,11,2,0.3084688726864835,0.056085249579360626
4,2024-09-01T00:00:00Z,3514,2822,80.30734206033011,202,29.190751445086704,41,5.924855491329479,23,5,0.6545247581104154,0.14228799089356858
4,2024-10-01T00:00:00Z,3603,2856,79.26727726894255,206,27.57697456492637,47,6.291834002677376,36,9,0.9991673605328892,0.2497918401332223
4,2024-11-01T00:00:00Z,3239,2605,80.42605742513122,191,30.126182965299687,46,7.255520504731862,25,2,0.7718431614695893,0.06174745291756715
4,2024-12-01T00:00:00Z,3276,2629,80.25030525030526,196,30.29366306027821,62,9.582689335394127,30,9,0.9157509157509158,0.27472527472527475
4,2025-01-01T00:00:00Z,2946,2430,82.4847250509165,165,31.976744186046513,38,7.3643410852713185,7,4,0.23761031907671418,0.1357773251866938
4,2025-02-01T00:00:00Z,2687,2191,81.54075176777074,161,32.45967741935484,38,7.661290322580645,22,7,0.8187569780424265,0.2605135839225903
4,2025-03-01T00:00:00Z,3077,2453,79.72050698732531,200,32.05128205128205,43,6.891025641025641,36,7,1.1699707507312318,0.22749431264218392
4,2025-04-01T00:00:00Z,2861,2323,81.1953862285914,178,33.08550185873606,47,8.736059479553903,18,3,0.6291506466270534,0.10485844110450893
4,2025-05-01T00:00:00Z,3269,2706,82.77760783114103,187,33.214920071047956,38,6.74955595026643,23,5,0.7035790761700825,0.15295197308045275
4,2025-06-01T00:00:00Z,3216,2670,83.02238805970148,190,34.798534798534796,44,8.058608058608058,30,5,0.9328358208955223,0.1554726368159204
4,2025-07-01T00:00:00Z,3244,2699,83.19975339087546,160,29.357798165137616,28,5.137614678899083,32,2,0.9864364981504316,0.06165228113440197
4,2025-08-01T00:00:00Z,3242,2664,82.17149907464528,173,29.93079584775086,34,5.88235294117647,18,1,0.5552128315854411,0.030845157310302282
4,2025-09-01T00:00:00Z,3050,2472,81.04918032786885,194,33.56401384083045,45,7.7854671280276815,14,5,0.45901639344262296,0.16393442622950818
4,2025-10-01T00:00:00Z,3109,2552,82.08427146992602,193,34.64991023339318,43,7.719928186714542,16,2,0.5146349308459311,0.0643293663557414
4,2025-11-01T00:00:00Z,2915,2390,81.98970840480274,177,33.714285714285715,39,7.428571428571429,15,1,0.5145797598627788,0.03430531732418524
4,2025-12-01T00:00:00Z,2938,2441,83.08373042886316,166,33.400402414486926,38,7.645875251509055,16,NA,0.5445881552076242,NA
4,2026-01-01T00:00:00Z,2844,2271,79.85232067510549,216,37.696335078534034,33,5.7591623036649215,13,4,0.4571026722925457,0.14064697609001406
4,2026-02-01T00:00:00Z,1629,1432,87.90669122160834,79,40.10152284263959,20,10.152284263959391,7,NA,0.42971147943523635,NA
5,2017-04-01T00:00:00Z,2030,1776,87.48768472906404,92,36.22047244094488,23,9.05511811023622,NA,NA,NA,NA
5,2017-05-01T00:00:00Z,2704,2311,85.46597633136095,136,34.605597964376585,36,9.16030534351145,NA,1,NA,0.03698224852071006
5,2017-06-01T00:00:00Z,2726,2321,85.1430667644901,123,30.37037037037037,33,8.148148148148149,NA,NA,NA,NA
5,2017-07-01T00:00:00Z,2767,2383,86.12215395735453,107,27.864583333333332,26,6.770833333333333,NA,NA,NA,NA
5,2017-08-01T00:00:00Z,2641,2256,85.42218856493753,120,31.16883116883117,40,10.38961038961039,NA,2,NA,0.07572889057175312
5,2017-09-01T00:00:00Z,2554,2125,83.20281910728269,135,31.46853146853147,40,9.324009324009324,NA,NA,NA,NA
5,2017-10-01T00:00:00Z,2692,2185,81.16641901931649,151,29.78303747534517,49,9.664694280078894,NA,NA,NA,NA
5,2017-11-01T00:00:00Z,2527,2083,82.42975860704392,115,25.900900900900904,28,6.306306306306306,NA,1,NA,0.03957261574990107
5,2017-12-01T00:00:00Z,2379,2040,85.750315258511975,94,27.728613569321535,24,7.079646017699115,NA,NA,NA,NA
5,2018-01-01T00:00:00Z,2281,1935,84.83121437965805,110,31.79190751445087,33,9.53757225433526,NA,1,NA,0.04384042086804033
5,2018-02-01T00:00:00Z,2040,1718,84.2156862745098,90,27.95031055900621,30,9.316770186335404,NA,NA,NA,NA
5,2018-03-01T00:00:00Z,2258,1916,84.85385296722764,113,33.04093567251462,38,11.11111111111111,NA,NA,NA,NA
5,2018-04-01T00:00:00Z,2291,1894,82.67132256656483,124,31.234256926952142,35,8.816120906801007,NA,NA,NA,NA
5,2018-05-01T00:00:00Z,2621,2212,84.39526898130485,124,30.317848410757946,38,9.290953545232274,NA,1,NA,0.03815337657382679
5,2018-06-01T00:00:00Z,2573,2127,82.66614846482705,122,27.3542600896861,34,7.623318385650224,NA,1,NA,0.0388651379712398
5,2018-07-01T00:00:00Z,2586,2130,82.36658932714617,174,38.15789473684211,42,9.210526315789473,NA,4,NA,0.15467904098994587
5,2018-08-01T00:00:00Z,2456,2050,83.46905537459284,153,37.68472906403941,39,9.60591133004926,NA,NA,NA,NA
5,2018-09-01T00:00:00Z,2321,1913,82.42137009909521,161,39.46078431372549,48,11.76470588235294,NA,2,NA,0.08616975441619991
5,2018-10-01T00:00:00Z,2496,2046,81.97115384615384,171,38,42,9.333333333333334,NA,NA,NA,NA
5,2018-11-01T00:00:00Z,2340,1957,83.63247863247864,130,33.94255874673629,22,5.7441253263707575,NA,NA,NA,NA
5,2018-12-01T00:00:00Z,2254,1850,82.07630878438333,133,32.92079207920792,50,12.376237623762377,NA,1,NA,0.044365572315882874
5,2019-01-01T00:00:00Z,2133,1786,83.7318330989217,106,30.547550432276655,25,7.204610951008646,NA,NA,NA,NA
5,2019-02-01T00:00:00Z,1931,1625,84.15328845157948,105,34.31372549019608,34,11.11111111111111,NA,2,NA,0.10357327809425168
5,2019-03-01T00:00:00Z,2213,1841,83.19023949389968,126,33.87096774193548,35,9.408602150537634,NA,2,NA,0.09037505648441031
5,2019-04-01T00:00:00Z,2332,1952,83.704974271012,136,35.78947368421053,54,14.210526315789473,NA,NA,NA,NA
5,2019-05-01T00:00:00Z,2502,2138,85.45163868904876,119,32.69230769230769,40,10.989010989010989,NA,3,NA,0.1199040767386091
5,2019-06-01T00:00:00Z,2287,1946,85.08963707914297,122,35.77712609970675,45,13.196480938416421,NA,NA,NA,NA
5,2019-07-01T00:00:00Z,2339,1988,84.99358700299273,118,33.61823361823362,34,9.686609686609685,NA,2,NA,0.08550662676357418
5,2019-08-01T00:00:00Z,2178,1827,83.88429752066115,105,29.914529914529915,32,9.116809116809117,NA,2,NA,0.09182736455463728
5,2019-09-01T00:00:00Z,2118,1771,83.6166194523135,123,35.44668587896253,28,8.069164265129682,NA,NA,NA,NA
5,2019-10-01T00:00:00Z,2176,1828,84.00735294117648,109,31.321839080459768,31,8.908045977011495,NA,1,NA,0.04595588235294117
5,2019-11-01T00:00:00Z,2076,1752,84.39306358381504,110,33.95061728395062,23,7.098765432098765,NA,NA,NA,NA
5,2019-12-01T00:00:00Z,2081,1705,81.93176357520423,125,33.244680851063826,43,11.436170212765957,NA,1,NA,0.04805382027871216
5,2020-01-01T00:00:00Z,2007,1656,82.51121076233184,100,28.49002849002849,25,7.122507122507122,NA,1,NA,0.04982561036372695
5,2020-02-01T00:00:00Z,1877,1522,81.08684070324986,122,34.36619718309859,24,6.760563380281689,NA,1,NA,0.05327650506126798
5,2020-03-01T00:00:00Z,2052,1672,81.48148148148148,123,32.36842105263158,27,7.105263157894736,NA,1,NA,0.04873294346978557
5,2020-04-01T00:00:00Z,1750,1434,81.94285714285714,100,31.645569620253166,32,10.126582278481013,NA,1,NA,0.05714285714285715
5,2020-05-01T00:00:00Z,2089,1717,82.19243657252274,125,33.60215053763441,42,11.29032258064516,NA,NA,NA,NA
5,2020-06-01T00:00:00Z,2042,1658,81.1949069539667,110,28.645833333333332,26,6.770833333333333,NA,3,NA,0.14691478942213515
5,2020-07-01T00:00:00Z,2286,1848,80.83989501312337,130,29.68036529680365,30,6.8493150684931505,NA,NA,NA,NA
5,2020-08-01T00:00:00Z,2233,1818,81.41513658755038,115,27.710843373493976,35,8.433734939759036,NA,5,NA,0.22391401701746527
5,2020-09-01T00:00:00Z,2154,1752,81.33704735376045,116,28.855721393034827,28,6.965174129353234,NA,1,NA,0.04642525533890436
5,2020-10-01T00:00:00Z,2136,1732,81.08614232209737,113,27.970297029702973,41,10.14851485148515,NA,2,NA,0.09363295880149813
5,2020-11-01T00:00:00Z,2107,1701,80.73089700996677,111,27.339901477832512,21,5.172413793103448,NA,1,NA,0.04746084480303749
5,2020-12-01T00:00:00Z,1986,1587,79.90936555891238,109,27.31829573934837,45,11.278195488721805,NA,2,NA,0.10070493454179255
5,2021-01-01T00:00:00Z,1941,1535,79.0829469345698,127,31.2807881773399,42,10.344827586206897,NA,1,NA,0.05151983513652757
5,2021-02-01T00:00:00Z,1625,1267,77.96923076923076,101,28.212290502793298,28,7.82122905027933,NA,1,NA,0.06153846153846154
5,2021-03-01T00:00:00Z,1973,1570,79.57425240750126,119,29.528535980148884,22,5.459057071960298,NA,NA,NA,NA
5,2021-04-01T00:00:00Z,1978,1588,80.28311425682507,109,27.94871794871795,29,7.435897435897436,NA,1,NA,0.05055611729019212
5,2021-05-01T00:00:00Z,2127,1678,78.89045604137283,136,30.28953229398664,39,8.68596881959911,NA,3,NA,0.14104372355430184
5,2021-06-01T00:00:00Z,2216,1793,80.91155234657039,132,31.20567375886525,35,8.274231678486997,NA,1,NA,0.04512635379061372
5,2021-07-01T00:00:00Z,2260,1815,80.30973451327434,138,31.011235955056183,39,8.764044943820224,NA,3,NA,0.1327433628318584
5,2021-08-01T00:00:00Z,2131,1748,82.02721726888784,112,29.242819843342037,19,4.960835509138381,NA,NA,NA,NA
5,2021-09-01T00:00:00Z,2089,1654,79.17663954044998,125,28.735632183908045,33,7.586206896551724,NA,2,NA,0.09573958831977022
5,2021-10-01T00:00:00Z,2386,1896,79.46353730092206,131,26.73469387755102,48,9.795918367346939,NA,NA,NA,NA
5,2021-11-01T00:00:00Z,2072,1642,79.24710424710425,120,27.906976744186046,34,7.906976744186046,NA,4,NA,0.19305019305019305
5,2021-12-01T00:00:00Z,2053,1674,81.53921091086215,121,31.926121372031663,24,6.33245382585752,NA,3,NA,0.14612761811982464
5,2022-01-01T00:00:00Z,1783,1439,80.70667414469995,102,29.651162790697676,24,6.976744186046512,NA,NA,NA,NA
5,2022-02-01T00:00:00Z,1819,1416,77.84496976360637,126,31.265508684863523,28,6.9478908188585615,NA,2,NA,0.10995052226498077
5,2022-03-01T00:00:00Z,1954,1510,77.27737973387923,131,29.504504504504503,32,7.207207207207207,7,3,0.35823950870010235,0.15353121801432956
5,2022-04-01T00:00:00Z,2085,1645,78.8968824940048,122,27.727272727272727,25,5.681818181818182,2,3,0.09592326139088729,0.14388489208633093
5,2022-05-01T00:00:00Z,2294,1850,80.64516129032258,133,29.954954954954953,33,7.4324324324324325,3,4,0.13077593722755013,0.17436791630340018
5,2022-06-01T00:00:00Z,2219,1754,79.04461469130239,151,32.47311827956989,30,6.451612903225806,4,NA,0.18026137899954936,NA
5,2022-07-01T00:00:00Z,2170,1741,80.23041474654377,132,30.76923076923077,33,7.6923076923076925,2,NA,0.09216589861751152,NA
5,2022-08-01T00:00:00Z,2120,1719,81.08490566037736,122,30.423940149625935,34,8.478802992518704,2,1,0.09433962264150944,0.04716981132075472
5,2022-09-01T00:00:00Z,2069,1640,79.26534557757371,143,33.33333333333333,40,9.324009324009324,6,NA,0.28999516674722087,NA
5,2022-10-01T00:00:00Z,2213,1811,81.83461364663353,122,30.34825870646766,36,8.955223880597014,10,3,0.4518752824220515,0.13556258472661548
5,2022-11-01T00:00:00Z,2058,1641,79.73760932944607,127,30.455635491606714,31,7.434052757793765,5,1,0.24295432458697766,0.048590864917395525
5,2022-12-01T00:00:00Z,2039,1662,81.5105443845022,121,32.09549071618037,45,11.936339522546419,5,2,0.24521824423737126,0.0980872976949485
5,2023-01-01T00:00:00Z,1981,1587,80.1110550227158,137,34.77157360406091,40,10.152284263959391,9,2,0.4543160020191822,0.10095911155981827
5,2023-02-01T00:00:00Z,1752,1376,78.53881278538812,125,33.244680851063826,28,7.446808510638298,6,3,0.3424657534246575,0.17123287671232876
5,2023-03-01T00:00:00Z,2076,1634,78.70905587668592,160,36.199095022624434,46,10.407239819004525,9,4,0.4335260115606936,0.1926782273603083
5,2023-04-01T00:00:00Z,2009,1590,79.14385266301642,147,35.08353221957041,46,10.978520286396181,6,7,0.2986560477849677,0.34843205574912894
5,2023-05-01T00:00:00Z,2147,1669,77.73637633907778,162,33.89121338912134,43,8.99581589958159,10,5,0.4657661853749418,0.2328830926874709
5,2023-06-01T00:00:00Z,2165,1694,78.24480369515011,150,31.84713375796178,43,9.129511677282377,3,4,0.13856812933025403,0.18475750577367206
5,2023-07-01T00:00:00Z,2102,1712,81.44624167459563,117,30,27,6.923076923076923,1,2,0.04757373929590866,0.09514747859181732
5,2023-08-01T00:00:00Z,2029,1666,82.10941350418925,68,18.732782369146005,10,2.7548209366391188,5,4,0.2464268112370626,0.19714144898965008
5,2023-09-01T00:00:00Z,2105,1807,85.84323040380048,56,18.79194630872483,8,2.684563758389262,3,8,0.14251781472684086,0.38004750593824227
5,2023-10-01T00:00:00Z,2216,1839,82.98736462093864,80,21.220159151193634,16,4.244031830238726,2,9,0.09025270758122744,0.4061371841155234
5,2023-11-01T00:00:00Z,2085,1733,83.11750599520383,57,16.193181818181817,17,4.829545454545454,8,7,0.38369304556354916,0.3357314148681055
5,2023-12-01T00:00:00Z,2107,1774,84.19553868058851,73,21.92192192192192,11,3.303303303303303,3,4,0.14238253440911247,0.18984337921214997
5,2024-01-01T00:00:00Z,1978,1660,83.9231547017189,71,22.32704402515723,10,3.1446540880503147,3,7,0.15166835187057634,0.3538928210313448
5,2024-02-01T00:00:00Z,1918,1606,83.73305526590198,87,27.884615384615387,21,6.730769230769231,7,10,0.36496350364963503,0.5213764337851928
5,2024-03-01T00:00:00Z,2093,1673,79.93311036789298,134,31.9047619047619,30,7.142857142857142,8,5,0.3822264691829909,0.23889154323936934
5,2024-04-01T00:00:00Z,2097,1610,76.77634716261326,178,36.55030800821355,40,8.213552361396303,3,7,0.14306151645207438,0.33381020505484027
5,2024-05-01T00:00:00Z,2310,1761,76.23376623376623,166,30.2367941712204,45,8.19672131147541,12,6,0.5194805194805194,0.2597402597402597
5,2024-06-01T00:00:00Z,2220,1792,80.72072072072072,141,32.94392523364486,37,8.644859813084112,3,5,0.13513513513513514,0.22522522522522523
5,2024-07-01T00:00:00Z,2060,1676,81.35922330097087,127,33.07291666666667,29,7.552083333333333,4,NA,0.1941747572815534,NA
5,2024-08-01T00:00:00Z,2082,1666,80.01921229586935,153,36.77884615384615,35,8.413461538461538,6,2,0.2881844380403458,0.09606147934678194
5,2024-09-01T00:00:00Z,2120,1664,78.49056603773586,177,38.81578947368421,33,7.236842105263158,3,4,0.14150943396226415,0.18867924528301888
5,2024-10-01T00:00:00Z,2129,1719,80.74213245655237,107,26.097560975609756,25,6.097560975609756,6,3,0.2818224518553311,0.14091122592766556
5,2024-11-01T00:00:00Z,1932,1602,82.91925465838509,97,29.393939393939394,15,4.545454545454546,3,NA,0.15527950310559005,NA
5,2024-12-01T00:00:00Z,1969,1583,80.3961401726765,122,31.606217616580313,27,6.994818652849741,6,6,0.30472320975114275,0.30472320975114275
5,2025-01-01T00:00:00Z,1929,1560,80.87091757387248,117,31.70731707317073,30,8.130081300813007,3,11,0.15552099533437014,0.5702436495593572
5,2025-02-01T00:00:00Z,1623,1313,80.89956869993838,99,31.93548387096774,21,6.774193548387098,3,NA,0.18484288354898337,NA
5,2025-03-01T00:00:00Z,2019,1588,78.65279841505696,135,31.322505800464036,27,6.2645011600928076,6,1,0.2971768202080238,0.049529470034670627
5,2025-04-01T00:00:00Z,1965,1535,78.11704834605598,144,33.48837209302326,33,7.674418604651163,4,2,0.2035623409669211,0.10178117048346055
5,2025-05-01T00:00:00Z,2258,1778,78.7422497785651,144,30,27,5.625,8,5,0.354295837023915,0.22143489813994688
5,2025-06-01T00:00:00Z,2151,1703,79.17247791724779,126,28.125,26,5.803571428571429,4,NA,0.18596001859600186,NA
5,2025-07-01T00:00:00Z,2108,1721,81.64136622390892,127,32.81653746770026,27,6.976744186046512,5,NA,0.23719165085388993,NA
5,2025-08-01T00:00:00Z,2111,1646,77.97252486972998,177,38.064516129032256,35,7.526881720430108,4,4,0.18948365703458078,0.18948365703458078
5,2025-09-01T00:00:00Z,2018,1583,78.44400396432111,129,29.655172413793103,29,6.666666666666667,1,3,0.049554013875123884,0.14866204162537167
5,2025-10-01T00:00:00Z,2050,1652,80.58536585365854,146,36.68341708542713,31,7.788944723618091,9,5,0.4390243902439025,0.24390243902439024
5,2025-11-01T00:00:00Z,1862,1473,79.10848549946294,140,35.98971722365039,26,6.683804627249357,1,2,0.05370569280343716,0.10741138560687433
5,2025-12-01T00:00:00Z,2085,1671,80.14388489208632,151,36.473429951690825,33,7.971014492753622,10,3,0.4796163069544364,0.14388489208633093
5,2026-01-01T00:00:00Z,1832,1475,80.51310043668121,133,37.254901960784316,25,7.002801120448179,9,3,0.49126637554585156,0.16375545851528384
5,2026-02-01T00:00:00Z,1042,898,86.18042226487525,68,47.22222222222222,16,11.11111111111111,2,NA,0.19193857965451055,NA
6,2017-04-01T00:00:00Z,2679,2286,85.33034714445688,107,27.2264631043257,33,8.396946564885496,NA,NA,NA,NA
6,2017-05-01T00:00:00Z,3518,2958,84.08186469584992,136,24.285714285714285,35,6.25,NA,1,NA,0.02842524161455372
6,2017-06-01T00:00:00Z,3618,3128,86.45660585959092,144,29.38775510204082,51,10.408163265306122,NA,3,NA,0.08291873963515754
6,2017-07-01T00:00:00Z,3714,3192,85.94507269789983,137,26.245210727969347,32,6.130268199233716,NA,NA,NA,NA
6,2017-08-01T00:00:00Z,3411,2874,84.25681618293756,145,27.001862197392924,47,8.752327746741155,NA,2,NA,0.05863383172090296
6,2017-09-01T00:00:00Z,3399,2839,83.52456604883788,163,29.107142857142858,49,8.75,NA,3,NA,0.088261253309797
6,2017-10-01T00:00:00Z,3502,2977,85.00856653340948,138,26.285714285714285,41,7.809523809523809,NA,2,NA,0.05711022272986865
6,2017-11-01T00:00:00Z,3203,2672,83.42179206993444,141,26.55367231638418,41,7.721280602636535,NA,NA,NA,NA
6,2017-12-01T00:00:00Z,3093,2604,84.19010669253151,162,33.12883435582822,49,10.020449897750511,NA,1,NA,0.032331070158422244
6,2018-01-01T00:00:00Z,3028,2590,85.53500660501982,144,32.87671232876712,38,8.67579908675799,NA,NA,NA,NA
6,2018-02-01T00:00:00Z,2666,2261,84.80870217554389,124,30.617283950617285,32,7.901234567901234,NA,1,NA,0.037509377344336084
6,2018-03-01T00:00:00Z,2936,2517,85.72888283378747,148,35.32219570405728,43,10.26252983293556,NA,1,NA,0.03405994550408719
6,2018-04-01T00:00:00Z,3075,2643,85.95121951219512,134,31.01851851851852,27,6.25,NA,NA,NA,NA
6,2018-05-01T00:00:00Z,3293,2817,85.5450956574552,131,27.521008403361346,42,8.823529411764707,NA,1,NA,0.03036744609778318
6,2018-06-01T00:00:00Z,3309,2900,87.63977032336054,118,28.850855745721272,39,9.5354523227383865,NA,NA,NA,NA
6,2018-07-01T00:00:00Z,3209,2671,83.234652539732,164,30.483271375464682,42,7.806691449814126,NA,NA,NA,NA
6,2018-08-01T00:00:00Z,3119,2574,82.52645078550817,167,30.642201834862387,47,8.623853211009175,NA,NA,NA,NA
6,2018-09-01T00:00:00Z,2917,2472,84.74460061707234,124,27.86516853932584,31,6.96629213483146,NA,NA,NA,NA
6,2018-10-01T00:00:00Z,3134,2600,82.96107211231653,182,34.08239700374532,52,9.737827715355806,NA,1,NA,0.031908104658583285
6,2018-11-01T00:00:00Z,2869,2387,83.19972115719763,137,28.42323651452282,34,7.053941908713693,NA,1,NA,0.03485535029627048
6,2018-12-01T00:00:00Z,2917,2422,83.03051079876586,174,35.15151515151515,45,9.090909090909092,NA,1,NA,0.03428179636612959
6,2019-01-01T00:00:00Z,2788,2334,83.71592539454807,151,33.259911894273124,41,9.030837004405285,NA,NA,NA,NA
6,2019-02-01T00:00:00Z,2646,2179,82.35071806500378,162,34.68950749464668,49,10.492505353319057,NA,NA,NA,NA
6,2019-03-01T00:00:00Z,2863,2370,82.78030038421237,177,35.902636916835704,56,11.359026369168356,NA,1,NA,0.0349283967865875
6,2019-04-01T00:00:00Z,3085,2574,83.43598055105348,181,35.42074363992172,51,9.980430528375733,NA,1,NA,0.03241491085899514
6,2019-05-01T00:00:00Z,3379,2804,82.98313110387689,180,31.30434782608696,57,9.91304347826087,NA,1,NA,0.029594554601953243
6,2019-06-01T00:00:00Z,3096,2583,83.43023255813954,147,28.654970760233915,59,11.500974658869396,NA,NA,NA,NA
6,2019-07-01T00:00:00Z,3106,2553,82.19575016097875,185,33.45388788426763,55,9.945750452079565,NA,NA,NA,NA
6,2019-08-01T00:00:00Z,3123,2530,81.01184758245277,172,29.00505902192243,55,9.27487352445194,NA,1,NA,0.032020493115593976
6,2019-09-01T00:00:00Z,2941,2392,81.33287997279837,161,29.326047358834245,43,7.832422586520947,NA,1,NA,0.034002040122407345
6,2019-10-01T00:00:00Z,3121,2560,82.02499198974688,161,28.698752228163993,48,8.55614973262032,NA,NA,NA,NA
6,2019-11-01T00:00:00Z,2809,2322,82.6628693485226,141,28.952772073921974,44,9.034907597535934,NA,1,NA,0.0355998576005696
6,2019-12-01T00:00:00Z,2900,2419,83.41379310344827,153,31.80873180873181,57,11.85031185031185,NA,NA,NA,NA
6,2020-01-01T00:00:00Z,2790,2257,80.89605734767025,180,33.771106941838646,48,9.00562851782364,NA,NA,NA,NA
6,2020-02-01T00:00:00Z,2607,2136,81.93325661680092,160,33.97027600849257,41,8.70488322717622,NA,1,NA,0.038358266206367474
6,2020-03-01T00:00:00Z,2810,2291,81.53024911032028,151,29.09441233140655,46,8.863198458574182,NA,NA,NA,NA
6,2020-04-01T00:00:00Z,2415,1980,81.98757763975155,131,30.114942528735632,44,10.114942528735632,NA,1,NA,0.041407867494824016
6,2020-05-01T00:00:00Z,2554,2128,83.32028191072827,133,31.220657276995308,34,7.981220657276995,NA,NA,NA,NA
6,2020-06-01T00:00:00Z,2756,2248,81.56748911465893,143,28.1496062992126,43,8.46456692913386,NA,5,NA,0.18142235123367198
6,2020-07-01T00:00:00Z,2870,2322,80.90592334494774,169,30.83941605839416,46,8.394160583941606,NA,1,NA,0.03484320557491289
6,2020-08-01T00:00:00Z,2922,2297,78.61054072553046,175,28.000000000000004,49,7.84,NA,NA,NA,NA
